0.190476190476 2.61904761905 0.0555555555556 0.587126341897 0.667625723253 0.415612748420 15 1000 50 
0.238095238095 2.15238095238 0.0755555555556 0.670121507466 0.741476153572 0.508801404619 15 1000 50 
0.238095238095 2.16190476190 0.1266666666670 0.687837352108 0.760422930109 0.524933899052 15 1000 50 
0.190476190476 2.80000000000 0.1444444444440 0.529605038318 0.616916155527 0.378599654749 15 1000 50 
0.219047619048 2.35238095238 0.2466666666670 0.576221231555 0.665677534488 0.415977054884 15 1000 50 
0.323809523810 1.81904761905 0.2755555555560 0.886281224089 0.950637373379 0.731655775501 15 1000 50 
0.400000000000 1.63809523810 0.3738095238100 0.995101917216 0.995093696990 0.960888736036 15 1000 50 
0.342857142857 1.87619047619 0.4155555555560 0.903781944335 0.965774736517 0.745275109772 15 1000 50 
0.333333333333 1.83809523810 0.4177777777780 0.924110037549 0.974498301030 0.790934724881 15 1000 50 
0.476190476190 1.52380952381 0.4373015873020 0.999999587615 0.999921751982 0.999899064883 15 1000 50 
0.495238095238 1.50476190476 0.4760269360270 0.999996883289 0.999744785267 0.999629171694 15 1000 50 
0.476190476190 1.53333333333 0.4787301587300 0.999998294357 0.999876753909 0.999814726109 15 1000 50 
0.485714285714 1.51428571429 0.5012169312170 0.999998929293 0.999860435635 0.999811061950 15 1000 50 
0.352380952381 1.86666666667 0.5222222222220 0.953443752086 0.987882640534 0.840163911948 15 1000 50 
0.485714285714 1.52380952381 0.5436507936510 0.999999704985 0.999944692910 0.999929922813 15 1000 50 
