0.01 0.4332 0.0792071
0.05 0.9952 0.0098468
0.1 0.98 0.14
0.15 0.98 0.14
0.2 0.19 0.3923009
0.25 0.19 0.3923009
0.3 0.03 0.1705872
0.35 0.03 0.1705872
0.4 0.0 0.0
0.45 0.0 0.0
0.5 0.0 0.0
0.6 0.0 0.0
0.7 0.0 0.0
0.8 0.0 0.0
0.9 0.0 0.0
1.0 0.0 0.0
