0.00952380952381 1.0 0.0 1.0 1.0 1.0 15 200 50 0.0
0.0190476190476 1.0 0.0 1.0 1.0 1.0 15 1000 50 0.0
0.0285714285714 1.33333333333 0.0 1.0 1.0 1.0 15 200 50 0.0
0.0761904761905 2.66666666667 0.0 1.0 1.0 1.0 15 200 50 0.0
0.0380952380952 2.0 0.0 1.0 1.0 1.0 15 200 50 0.0
0.0571428571429 2.0 0.0 1.0 1.0 1.0 15 200 50 0.0
0.0666666666667 1.8 0.0 1.0 1.0 1.0 15 200 50 0.0
0.0761904761905 2.71428571429 0.0 1.0 1.0 1.0 15 200 50 0.0
0.0857142857143 3.0 0.0 1.0 1.0 1.0 15 200 50 0.0
0.104761904762 2.90909090909 0.0 1.0 1.0 1.0 15 200 50 0.0
0.0761904761905 2.0 0.0 1.0 1.0 1.0 15 200 50 0.0
0.142857142857 3.08974358974 0.0 1.0 1.0 1.0 15 200 50 0.0
0.0761904761905 1.8 0.0666666666667 1.0 1.0 1.0 15 200 50 0.0
0.12380952381 2.33333333333 0.1 1.0 1.0 1.0 15 200 50 0.0
0.133333333333 3.41758241758 0.0 1.0 1.0 1.0 15 200 50 0.0
0.152380952381 2.9010989011 0.0555555555556 1.0 1.0 1.0 15 200 50 0.0
0.133333333333 3.03296703297 0.0 1.0 1.0 1.0 15 200 50 0.0
0.171428571429 2.51648351648 0.155555555556 1.0 1.0 1.0 15 200 50 0.0
0.171428571429 2.58974358974 0.186666666667 1.0 1.0 1.0 15 200 50 0.0
0.190476190476 2.46666666667 0.162222222222 1.0 1.0 1.0 15 200 50 0.0
0.152380952381 3.06666666667 0.0 1.0 1.0 1.0 15 200 50 0.0
0.180952380952 2.58095238095 0.0 1.0 1.0 1.0 15 200 50 0.0
0.12380952381 3.04545454545 0.0 1.0 1.0 1.0 15 200 50 0.0
0.266666666667 2.06666666667 0.331111111111 1.0 1.0 1.0 15 200 50 0.0
0.228571428571 2.14285714286 0.108571428571 1.0 1.0 1.0 15 200 50 0.0
0.361904761905 1.69523809524 0.513333333333 1.0 1.0 1.0 15 200 50 0.0
0.27619047619 1.93333333333 0.109523809524 1.0 1.0 1.0 15 200 50 0.0
0.409523809524 1.60952380952 0.379206349206 1.0 1.0 1.0 15 200 50 0.0
0.371428571429 1.66666666667 0.310529100529 1.0 1.0 1.0 15 200 50 0.0
0.542857142857 1.45714285714 0.569927849928 1.0 1.0 1.0 15 200 50 0.0
0.609523809524 1.39047619048 0.596940836941 1.0 1.0 1.0 15 200 50 0.0
0.609523809524 1.39047619048 0.578023088023 1.0 1.0 1.0 15 200 50 0.0
0.828571428571 1.17142857143 0.809153069153 1.0 1.0 1.0 15 200 50 0.0
0.904761904762 1.09523809524 0.91478040478 1.0 1.0 1.0 15 200 50 0.0
0.904761904762 1.09523809524 0.920681540682 1.0 1.0 1.0 15 200 50 0.0
0.942857142857 1.05714285714 0.943434343434 1.0 1.0 1.0 15 200 50 0.0
0.952380952381 1.04761904762 0.951515151515 1.0 1.0 1.0 15 200 50 0.0
0.971428571429 1.02857142857 0.969963369963 1.0 1.0 1.0 15 200 50 0.0
1.0 1.0 1.0 1.0 1.0 1.0 15 200 50 0.0
