0.238095238095 2.01098901099 0.268888888889 0.519030074220 0.594743761878 0.386934762497 15 1000 50 0.1
0.209523809524 2.29523809524 0.186349206349 0.446516826307 0.503987326538 0.337581404248 15 1000 50 0.2
0.257142857143 2.07619047619 0.291428571429 0.569281469587 0.608185563894 0.482779082570 15 1000 50 0.3
0.123809523810 2.80303030303 0.100000000000 0.560784188735 0.631741835130 0.461154300136 15 1000 50 0.4
0.180952380952 2.49450549451 0.206666666667 0.471150846289 0.546749580449 0.347729997943 15 1000 50 0.5
0.238095238095 2.18095238095 0.153333333333 0.442146568621 0.499386643471 0.338920558989 15 1000 50 0.6
0.228571428571 2.19047619048 0.146666666667 0.445047513944 0.504364600988 0.339871455227 15 1000 50 0.7
0.238095238095 2.17142857143 0.215555555556 0.423113340141 0.479362284000 0.319407149465 15 1000 50 0.8
0.238095238095 2.14285714286 0.173333333333 0.424462337396 0.482981849251 0.319494435334 15 1000 50 0.9
0.123809523810 2.71212121212 0.000000000000 0.557332054897 0.630406836412 0.451820655902 15 1000 50 1.0
