0.01 0.0348 0.0401617
0.05 0.5942 0.4804689
0.1 0.0004 0.0028
0.15 0.0004 0.0028
0.2 0.0 0.0
0.25 0.0 0.0
0.3 0.0 0.0
0.35 0.0 0.0
0.4 0.0 0.0
0.45 0.0 0.0
0.5 0.0 0.0
0.6 0.0 0.0
0.7 0.0 0.0
0.8 0.0 0.0
0.9 0.0 0.0
1.0 0.0 0.0
